id,batch_id,event_type,target_temperature_c,target_stirrer_rpm,target_shake_speed_cpm,reason,created_at,previous_hash,event_hash
4649,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:23.264881529+00:00,,
4648,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:21.215000870+00:00,,
4647,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:19.164528785+00:00,,
4646,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:17.122433179+00:00,,
4645,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:15.079911269+00:00,,
4644,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:13.038571988+00:00,,
4643,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:10.985590213+00:00,,
4642,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:08.924968543+00:00,,
4641,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:06.889137549+00:00,,
4640,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:04.825548677+00:00,,
4639,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:02.779194349+00:00,,
4638,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:42:00.724196453+00:00,,
4637,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:58.379758435+00:00,,
4636,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:56.331258393+00:00,,
4635,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:54.288009643+00:00,,
4634,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:52.245873435+00:00,,
4633,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:50.204079928+00:00,,
4632,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:48.163628451+00:00,,
4631,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:46.092331832+00:00,,
4630,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:44.023894358+00:00,,
4629,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:41.967962655+00:00,,
4628,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:39.929336680+00:00,,
4627,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:37.887837898+00:00,,
4626,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:35.844792612+00:00,,
4625,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:33.807022530+00:00,,
4624,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:31.754549387+00:00,,
4623,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:29.711973418+00:00,,
4622,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:27.675620523+00:00,,
4621,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:25.634213908+00:00,,
4620,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:23.592285173+00:00,,
4619,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:21.552373663+00:00,,
4618,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:19.480674580+00:00,,
4617,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:17.432484854+00:00,,
4616,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:15.373851163+00:00,,
4615,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:13.304998859+00:00,,
4614,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:11.260968569+00:00,,
4613,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:09.212696891+00:00,,
4612,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:07.169935678+00:00,,
4611,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:05.115234585+00:00,,
4610,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:03.073400788+00:00,,
4609,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:41:01.033495066+00:00,,
4608,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:58.982479899+00:00,,
4607,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:56.935167481+00:00,,
4606,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:54.886999977+00:00,,
4605,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:52.819392183+00:00,,
4604,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:50.779281405+00:00,,
4603,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:48.730446739+00:00,,
4602,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:46.667437245+00:00,,
4601,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:44.603681951+00:00,,
4600,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:42.541421578+00:00,,
4599,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:40.240703073+00:00,,
4598,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:38.185184349+00:00,,
4597,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:36.133377799+00:00,,
4596,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:34.058587870+00:00,,
4595,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:31.974153587+00:00,,
4594,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:29.931472153+00:00,,
4593,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:27.883098340+00:00,,
4592,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:25.836270054+00:00,,
4591,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:23.785893384+00:00,,
4590,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:21.729094932+00:00,,
4589,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:19.680183527+00:00,,
4588,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:17.639146436+00:00,,
4587,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:15.578239673+00:00,,
4586,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:13.487426031+00:00,,
4585,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:11.445438706+00:00,,
4584,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:09.397501501+00:00,,
4583,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:07.360876756+00:00,,
4582,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:05.310797994+00:00,,
4581,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:03.276854807+00:00,,
4580,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:40:01.219920615+00:00,,
4579,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:59.170345561+00:00,,
4578,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:57.120238895+00:00,,
4577,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:55.086970142+00:00,,
4576,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:52.993532261+00:00,,
4575,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:50.950544827+00:00,,
4574,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:48.908047379+00:00,,
4573,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:46.880061992+00:00,,
4572,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:44.828053032+00:00,,
4571,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:42.782882938+00:00,,
4570,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:40.712593143+00:00,,
4569,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:38.652754398+00:00,,
4568,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:36.603011506+00:00,,
4567,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:34.509523429+00:00,,
4566,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:32.440697300+00:00,,
4565,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:30.406338630+00:00,,
4564,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:28.354774490+00:00,,
4563,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:26.300912684+00:00,,
4562,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:23.740735240+00:00,,
4561,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:21.410273864+00:00,,
4560,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:19.369460895+00:00,,
4559,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:17.314729216+00:00,,
4558,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:15.248702266+00:00,,
4557,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:13.197441580+00:00,,
4556,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:11.138893537+00:00,,
4555,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:09.098832007+00:00,,
4554,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:07.046436387+00:00,,
4553,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:05.002770599+00:00,,
4552,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:02.950828902+00:00,,
4551,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:39:00.888055969+00:00,,
4550,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:58.833163523+00:00,,
4549,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:56.777287402+00:00,,
4548,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:54.752048774+00:00,,
4547,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:52.699055511+00:00,,
4546,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:50.655300793+00:00,,
4545,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:48.597012928+00:00,,
4544,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:46.539043449+00:00,,
4543,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:44.489713953+00:00,,
4542,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:42.441535385+00:00,,
4541,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:40.382518264+00:00,,
4540,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:38.331529867+00:00,,
4539,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:36.289490283+00:00,,
4538,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:34.226044739+00:00,,
4537,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:32.182634800+00:00,,
4536,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:30.131256811+00:00,,
4535,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:28.077779648+00:00,,
4534,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:26.036090914+00:00,,
4533,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:23.991063462+00:00,,
4532,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:21.949950163+00:00,,
4531,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:19.898481334+00:00,,
4530,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:17.848518890+00:00,,
4529,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:15.809109047+00:00,,
4528,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:13.759375705+00:00,,
4527,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:11.454343171+00:00,,
4526,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:09.415966791+00:00,,
4525,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:07.347433391+00:00,,
4524,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:05.303854532+00:00,,
4523,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:03.239809139+00:00,,
4522,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:38:01.187242202+00:00,,
4521,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:59.147379505+00:00,,
4520,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:57.079347808+00:00,,
4519,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:55.043035776+00:00,,
4518,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:52.994059610+00:00,,
4517,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:50.955556606+00:00,,
4516,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:48.900829207+00:00,,
4515,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:46.846127056+00:00,,
4514,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:44.787363052+00:00,,
4513,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:42.747268585+00:00,,
4512,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:40.702115912+00:00,,
4511,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:38.645969304+00:00,,
4510,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:36.594355581+00:00,,
4509,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:34.558849918+00:00,,
4508,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:32.512227045+00:00,,
4507,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:30.439123170+00:00,,
4506,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:28.387521990+00:00,,
4505,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:26.326263859+00:00,,
4504,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:24.264593612+00:00,,
4503,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:22.222539182+00:00,,
4502,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:20.168784932+00:00,,
4501,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:18.118106899+00:00,,
4500,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:16.063460614+00:00,,
4499,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:14.008146068+00:00,,
4498,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:11.964831472+00:00,,
4497,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:09.922655198+00:00,,
4496,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:07.886260126+00:00,,
4495,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:05.836697344+00:00,,
4494,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:03.789763017+00:00,,
4493,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:37:01.741749088+00:00,,
4492,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:59.698445015+00:00,,
4491,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:57.625653168+00:00,,
4490,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:55.574218310+00:00,,
4489,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:53.260926411+00:00,,
4488,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:51.212657097+00:00,,
4487,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:49.172670063+00:00,,
4486,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:47.122677152+00:00,,
4485,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:45.037679281+00:00,,
4484,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:42.978703487+00:00,,
4483,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:40.925808785+00:00,,
4482,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:38.882505626+00:00,,
4481,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:36.843820369+00:00,,
4480,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:34.764414372+00:00,,
4479,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:32.722631719+00:00,,
4478,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:30.679481890+00:00,,
4477,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:28.650642269+00:00,,
4476,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:26.606114761+00:00,,
4475,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:24.555789561+00:00,,
4474,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:22.513168220+00:00,,
4473,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:20.459495756+00:00,,
4472,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:18.412301546+00:00,,
4471,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:16.358206886+00:00,,
4470,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:14.298664469+00:00,,
4469,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:12.256450756+00:00,,
4468,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:10.216265359+00:00,,
4467,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:08.164225615+00:00,,
4466,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:06.109641205+00:00,,
4465,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:04.057267288+00:00,,
4464,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:36:02.017657020+00:00,,
4463,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:59.973826395+00:00,,
4462,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:57.933633801+00:00,,
4461,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:55.898488414+00:00,,
4460,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:53.831733609+00:00,,
4459,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:51.791385571+00:00,,
4458,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:49.692706026+00:00,,
4457,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:47.637140809+00:00,,
4456,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:45.584568993+00:00,,
4455,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:43.531829380+00:00,,
4454,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:41.495364723+00:00,,
4453,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:39.440927722+00:00,,
4452,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:37.397830922+00:00,,
4451,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:35.353239192+00:00,,
4450,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:33.021497978+00:00,,
4449,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:30.946215577+00:00,,
4448,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:28.891865140+00:00,,
4447,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:26.845634922+00:00,,
4446,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:24.796922568+00:00,,
4445,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:22.747368643+00:00,,
4444,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:20.692390835+00:00,,
4443,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:18.649442813+00:00,,
4442,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:16.606055946+00:00,,
4441,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:14.548289587+00:00,,
4440,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:12.493522689+00:00,,
4439,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:10.451517161+00:00,,
4438,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:08.403924267+00:00,,
4437,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:06.375641488+00:00,,
4436,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:04.332515167+00:00,,
4435,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:02.290232842+00:00,,
4434,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:35:00.237909733+00:00,,
4433,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:58.189872875+00:00,,
4432,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:56.143322357+00:00,,
4431,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:54.079508235+00:00,,
4430,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:52.012981375+00:00,,
4429,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:49.953939835+00:00,,
4428,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:47.906477925+00:00,,
4427,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:45.863511414+00:00,,
4426,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:43.822939182+00:00,,
4425,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:41.768933707+00:00,,
4424,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:39.712542443+00:00,,
4423,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:37.667404271+00:00,,
4422,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:35.624906732+00:00,,
4421,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:33.571552627+00:00,,
4420,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:31.525732027+00:00,,
4419,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:29.485710477+00:00,,
4418,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:27.427727032+00:00,,
4417,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:25.381049790+00:00,,
4416,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:23.340892247+00:00,,
4415,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:21.260323691+00:00,,
4414,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:19.194495678+00:00,,
4413,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:16.885282529+00:00,,
4412,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:14.837943788+00:00,,
4411,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:12.779397046+00:00,,
4410,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:10.701425946+00:00,,
4409,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:08.652752728+00:00,,
4408,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:06.603253084+00:00,,
4407,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:04.495327306+00:00,,
4406,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:02.425864232+00:00,,
4405,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:34:00.378707643+00:00,,
4404,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:58.314524554+00:00,,
4403,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:56.261976867+00:00,,
4402,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:54.213290892+00:00,,
4401,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:52.177559645+00:00,,
4400,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:50.135718944+00:00,,
4399,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:48.087888640+00:00,,
4398,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:46.036448938+00:00,,
4397,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:43.967416222+00:00,,
4396,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:41.930686705+00:00,,
4395,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:39.879632803+00:00,,
4394,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:37.833444820+00:00,,
4393,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:35.755722196+00:00,,
4392,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:33.709402059+00:00,,
4391,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:31.671066358+00:00,,
4390,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:29.627065972+00:00,,
4389,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:27.579367087+00:00,,
4388,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:25.544061391+00:00,,
4387,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:23.485653286+00:00,,
4386,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:21.434038503+00:00,,
4385,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:19.378819211+00:00,,
4384,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:17.331895902+00:00,,
4383,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:15.287651777+00:00,,
4382,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:13.250926507+00:00,,
4381,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:11.196432268+00:00,,
4380,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:08.691080118+00:00,,
4379,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:06.645798168+00:00,,
4378,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:04.596412751+00:00,,
4377,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:02.519796995+00:00,,
4376,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:33:00.487914429+00:00,,
4375,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:58.446183968+00:00,,
4374,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:56.398834274+00:00,,
4373,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:54.333475643+00:00,,
4372,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:52.267068617+00:00,,
4371,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:50.216393179+00:00,,
4370,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:48.176934783+00:00,,
4369,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:46.116695004+00:00,,
4368,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:44.065531730+00:00,,
4367,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:42.019546199+00:00,,
4366,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T06:32:39.980608431+00:00,,
